index,recording_id,start,duration,channel,text,language,speaker,text_normalized,gloss,lemmata,num_raw_variants
4466,HH20230724,1182.96,1.88,0,lákɔ̀t̪ɔ́ lə́vàvrà nd̪ɔ̀bà,tic,Himidan,lá_kɔ̀t̪ɔ́ lə́vàvɾà nd̪ɔ̀bà,"aux braid[CLL,VENT,IPFV,aux] bicycle[ACC,SG,left_h] tomorrow[]",ŋgá kɔt̪ lə̀vàvɾì nd̪ɔ̀bà,1
4467,HH20211102,3030.123,2.76,0,lâkɔ̀t̪ɔ́ únì nd̪ɔ̀bà,tic,Himidan,lá_kɔ̀t̪ɔ́ ónì nd̪ɔ̀bà,"aux braid[CLL,VENT,IPFV,aux] palm.leaf.basket[NOM,SG,left_h] tomorrow[]",ŋgá kɔt̪ ònì nd̪ɔ̀bà,1
4468,HH20230516,1940.94,2.7,0,lákɔ́cɔ̀ ŋávɛ́ d̪úd̪ɔ̀ nd̪ɔ̀bà,tic,Himidan,lá_kɔ́cɔ̀ ŋávɛ́ d̪úd̪ɔ̀ nd̪ɔ̀bà,"aux take[CLL,IT,IPFV,aux] water[ACC,SG] ground[NOM,SG,left_h] tomorrow[]",ŋgá kɛc ŋáó ðùd̪ɔ̀ nd̪ɔ̀bà,1
4438,HH20211019-2,1097.565,2.03,0,láìðɔ́ íjɔ́ nd̪ɔ̀bà,tic,Himidan,lá_ìðɔ́ íjɔ́ nd̪ɔ̀bà,"aux do[CLL,VENT,IPFV,aux] beat[VENT,IPFV,left_h] tomorrow[]",ŋgá ið ij nd̪ɔ̀bà,1
4439,HH20230731-1,1573.37,2.42,0,láírcɔ̀ lábrà nd̪ɔ̀bà,tic,Himidan,lá_ídɔ̀ lábr̀à nd̪ɔ̀bà,"aux fall[CLL,IT,IPFV,aux] jump[CLL,VENT,DEP,left_h] tomorrow[]",ŋgá id abr nd̪ɔ̀bà,1
4442,HH20230731-1,1584.81,1.99,0,láírcɔ̀ ðábrá nd̪ɔ̀bà,tic,Himidan,lá_ídɔ̀ ðábŕá nd̪ɔ̀bà,"aux fall[CLL,IT,IPFV,aux] jump[CLÐ,INF] tomorrow[]",ŋgá id abr nd̪ɔ̀bà,1
4443,HH20220809-1,1136.4,1.5,0,láídɔ̀t̪ɔ̀ dún nd̪ɔ̀bà,tic,Himidan,lá_ídɔ̀t̪ɔ̀ dún nd̪ɔ̀bà,"aux fall-loc[CLL,IT,IPFV,aux] home[NOM,SG] tomorrow[]",ŋgá id-ɛt̪ dún nd̪ɔ̀bà,1
4444,HH20211102,2639.998,2.8,0,láínd̪ɔ̂t̪ɔ̀ ɛ̀və̀là nd̪ɔ̀bà,tic,Himidan,lá_índ̪ɔ̀t̪ɔ̀ àvə̀lá nd̪ɔ̀bà,"aux find[CLL,IT,IPFV,aux] lift[VENT,IMP] tomorrow[]",ŋgá ind̪ɛt̪ avəl nd̪ɔ̀bà,1
4445,HH20220719-2,2881.16,1.32,0,láírcɛ̀cì t̪rɛ́ t̪ə́màn,tic,Himidan,lá_írcə̀cì ít̪rɛ́ t̪ə́mànì,"aux teach/learn[CLL,IT,PFV,aux,left_h] Tira.person[ACC,SG,left_h] boil[CLT̪,IT,DEP,left_h]",ŋgá ircəc ìt̪ə̀ɾɔ́ man,1
4446,HH20220719-2,2597.98,1.37,0,làðírcɛ̀cɔ̌,tic,Himidan,lá_írcə̀cɔ̀,"aux teach/learn[CLL,IT,IPFV,aux]",ŋgá ircəc,1
4447,HH20230731-1,1505.17,1.6400000000000001,0,láírcə̀cɔ̀ nd̪ɔ̀bà,tic,Himidan,lá_írcə̀cɔ̀ nd̪ɔ̀bà,"aux teach/learn[CLL,IT,IPFV,aux] tomorrow[]",ŋgá ircəc nd̪ɔ̀bà,1
4448,HH20220719-2,2609.77,2.29,0,làðírcɛ̀cɔ̀ t̪ɾə́ t̪ɔ́wə̀nì,tic,Himidan,lá_írcə̀cɔ̀ t̪ɔ́ɾɔ́ t̪ɔ́wɜ̀nì,"aux teach/learn[CLL,IT,IPFV,aux] insult[CLT̪,VENT,PFV,left_h] now[]",ŋgá ircəc ɔɾ t̪ɔ́wɜ̀nì,1
4453,HH20211019-2,1158.8,0.84,0,láíðɔ̀,tic,Himidan,lá_íðɔ̀,"aux do[CLL,IT,IPFV,aux]",ŋgá ið,1
1385,HH20201021-1,485.16,1.53,0,ìjɔ̀ àníŋì,tic,Himidan,ìjɔ̀ níjì,"letter[NOM,PL] listen-caus[IT,PFV]",ðìjɔ̀ n-ij,1
1386,HH09022020,2574.166,0.9590000000000001,0,ìjǒ,tic,Himidan,ìjɔ́,"beat[VENT,IPFV]",ij,1
1387,HH09022020,3268.218,1.438,0,ìjǒ íjô,tic,Himidan,ìjɔ́ íjɔ́,"beat[VENT,IPFV] beat[VENT,IPFV,left_h]",ij ij,1
1388,HH20201021-1,515.485,1.9100000000000001,0,ìjɔ̌ àníŋì,tic,Himidan,ìjɔ́ níjì,"beat[VENT,IPFV] listen-caus[IT,PFV]",ij n-ij,1
1392,HH20220326-3,84.0,1.85,0,ìlŋìnɔ̀ kìcə̀lò,tic,Himidan,ìlŋìnɔ̀ kìcə̀lò,"sibling[NOM,SG] good[CLG]",ìlŋìnɔ̀ icəlo,1
1395,HH20211026,2187.705,1.29,0,ìlɔ̀ðɔ́ dìjò,tic,Himidan,ìlɔ̀ðɔ́ dìjɔ́,"buy/sell[VENT,IPFV] cow[NOM,SG]",ilɛð dìjɔ́,1
1396,HH10072020,2105.094,3.363,0,ìmàɽðɛ́n kə́lə̀ŋɔ́ apriná kìbránánù,tic,Himidan,ìmàɽðɛ́ná kə́lə̀ŋɔ́ ápɾíɲá kìbìnáŋà,"woman[ACC,SG] give.birth[CLG,VENT,PFV,left_h] boy[ACC,SG,left_h] marry-pass[CLG,VENT,PFV,2SG.OBJ]",èmàɽðɛ́n ləŋ àpɾí ib-in,1
1365,HH20211005,782.868,0.784,0,dìjàló,tic,Himidan,ìjàló,"brother's.spouse/husband's.sibling[NOM,SG,2SG/2PL]",ìj,1
1366,HH20230531-3,470.61,1.3,0,ìjàlʊ́ kìcə̀lò,tic,Himidan,ìjàló kìcə̀lò,"brother's.spouse/husband's.sibling[NOM,SG,2SG/2PL] good[CLG]",ìj icəlo,1
4456,HH20211019-1,2351.975,1.54,0,láíðɔ̀ íjɔ̀ nd̪ɔ̀bà,tic,Himidan,lá_íðɔ̀ íjɔ̀ nd̪ɔ̀bà,"aux do[CLL,IT,IPFV,aux] letter[NOM,PL,left_h] tomorrow[]",ŋgá ið ðìjɔ̀ nd̪ɔ̀bà,1
4457,HH20211019-2,1044.45,1.34,0,láíðɔ̀ íjɔ́ nd̪ɔ̀bà,tic,Himidan,lá_íðɔ̀ íjɔ́ nd̪ɔ̀bà,"aux do[CLL,IT,IPFV,aux] beat[VENT,IPFV,left_h] tomorrow[]",ŋgá ið ij nd̪ɔ̀bà,1
4458,HH20220726-1,1523.46,5.71,0,lájáját̪à òɾà ɛ̀ðɛ̀ dɛ́ nɛ̀ nûltùmtánì ldó,tic,Himidan,lá_jájàt̪à òɾà ɛ̀ðɛ̀ dɛ̀ nɛ̀ nûltùmtánì lʊ́dó,"aux eat.REDUP-loc[CLL,IT,IPFV,aux] sibling[ACC,SG] meat/vegetable/prey[NOM,PL] NEG[] aux[CLN,IT,PFV,3SG.OBJ,1SG.SBJ] <NO_GLOSS> sheaf/grass.bundle[NOM,SG,left_h]",ŋgá jaj-at̪ àɾò r̀ðɛ̀ dɛ̀ ŋgá nûltùmtánì lʊ̀dó,1
4459,HH20220726-1,1376.87,8.16,0,lájáját̪à òɾà ɛ̀ðɛ̀ dɛ́ nɛ̀ nûl lə̀túm tánì ld̪ú,tic,Himidan,lá_jájàt̪à òɾà ɛ̀ðɛ̀ dɛ̀ nɛ̀ nûn lə̀t̪úŋ mánì lúd̪ɔ́,"aux eat.REDUP-loc[CLL,IT,IPFV,aux] sibling[ACC,SG] meat/vegetable/prey[NOM,PL] NEG[] aux[CLN,IT,PFV,3SG.OBJ,1SG.SBJ] porcupine[NOM,PL,left_h] be.lost[CLL,VENT,PFV,3SG.OBJ] boil[IT,PFV] kindle[CLL,VENT,PFV,left_h]",ŋgá jaj-at̪ àɾò r̀ðɛ̀ dɛ̀ ŋgá òn t̪(2) man ud̪,1
4460,HH20220726-1,1514.845,5.27,0,lájáját̪à òɾà ɛ̀ðɛ̀ dɛ́ nɛ̀ túm tánì lə̀d̪ɔ̀,tic,Himidan,lá_jájàt̪à òɾà ɛ̀ðɛ̀ dɛ̀ nɛ̀ t̪úmɔ́ mánì lùd̪ɔ̀,"aux eat.REDUP-loc[CLL,IT,IPFV,aux] sibling[ACC,SG] meat/vegetable/prey[NOM,PL] NEG[] aux[CLN,IT,PFV,3SG.OBJ,1SG.SBJ] hurt[CLT̪,VENT,PFV,left_h] boil[IT,PFV] kindle[CLL,VENT,DEP]",ŋgá jaj-at̪ àɾò r̀ðɛ̀ dɛ̀ ŋgá um man ud̪,1
4461,HH20230724,1082.82,1.3599999999999999,0,lákàblàt̪ó nd̪ɔ̀bà,tic,Himidan,lá_kàblàt̪ó nd̪ɔ̀bà,"aux hide[CLL,VENT,IPFV,aux] tomorrow[]",ŋgá kablat̪ nd̪ɔ̀bà,1
4499,HH20230724,1441.85,1.71,0,lámánà nd̪ɔ̀bà,tic,Himidan,lá_mánà nd̪ɔ̀bà,"aux boil[CLL,IT,IPFV,aux] tomorrow[]",ŋgá man nd̪ɔ̀bà,1
4500,HH20211116-1,786.23,1.8599999999999999,0,lámìɲɔ́ ɛ́ɽɛ́ nd̪ɔ̀bà,tic,Himidan,lá_mìɲɔ́ ɛ́ɽɛ́ nd̪ɔ̀bà,"aux exit[CLL,VENT,IPFV,aux] inside.house[NOM,SG] tomorrow[]",ŋgá miɲ ɛ́ɽɛ́ nd̪ɔ̀bà,1
4469,HH20211102,2990.553,1.2,0,lákɔ́t̪ǎ,tic,Himidan,lá_kɔ́t̪à,"aux braid[CLL,IT,IPFV,aux]",ŋgá kɔt̪,1
4470,HH20211109,505.2,2.07,0,lákɔ́t̪à ìrɔ́ íjə́n,tic,Himidan,lá_kɔ́t̪à ìrɔ́ ìjɛ́n,"aux braid[CLL,IT,IPFV,aux] cow[NOM,PL] brother's.spouse/husband's.sibling[NOM,SG,3SG/3PL]",ŋgá kɔt̪ dìjɔ́ ìj,1
4471,HH20211109,457.62,1.76,0,lákɔ́t̪à ìrɔ́ íjə̀n nd̪ɔ̀bà,tic,Himidan,lá_kɔ́t̪à ìrɔ́ ìjɛ́n nd̪ɔ̀bà,"aux braid[CLL,IT,IPFV,aux] cow[NOM,PL] brother's.spouse/husband's.sibling[NOM,SG,3SG/3PL] tomorrow[]",ŋgá kɔt̪ dìjɔ́ ìj nd̪ɔ̀bà,1
4472,HH20211109,234.51,1.88,0,lákɔ́t̪à ìrɔ́ íjùn,tic,Himidan,lá_kɔ́t̪à ìrɔ́ íjɔ̀,"aux braid[CLL,IT,IPFV,aux] cow[NOM,PL] letter[NOM,PL,left_h]",ŋgá kɔt̪ dìjɔ́ ðìjɔ̀,1
4473,HH20230724,1162.63,2.7199999999999998,0,lákɔ́t̪à lə̀vàvrà nd̪ɔ̀bà,tic,Himidan,lá_kɔ́t̪à lə̀vàvɾà nd̪ɔ̀bà,"aux braid[CLL,IT,IPFV,aux] bicycle[ACC,SG] tomorrow[]",ŋgá kɔt̪ lə̀vàvɾì nd̪ɔ̀bà,1
4474,HH20220220-3,930.456,1.024,0,lákɔ́t̪à ɔ̀nì,tic,Himidan,lá_kɔ́t̪à ònì,"aux braid[CLL,IT,IPFV,aux] palm.leaf.basket[NOM,SG]",ŋgá kɔt̪ ònì,1
4475,HH20211102,3014.608,2.7,0,lákɔ́t̪à ùnì nd̪ɔ̀bà,tic,Himidan,lá_kɔ́t̪à ònì nd̪ɔ̀bà,"aux braid[CLL,IT,IPFV,aux] palm.leaf.basket[NOM,SG] tomorrow[]",ŋgá kɔt̪ ònì nd̪ɔ̀bà,1
4476,HH20220220-3,1178.165,3.558,0,lákɔ́t̪ɜ̀jìt̪ɔ̀ lɛ̀ŋgɛ́n ɔ́nì ɛɽɛ̌,tic,Himidan,lá_kɔ́t̪ìjìt̪ɔ̀ lɛ̀ŋgɛ́n ónì ɛ́ɽɛ́,"aux braid-caus-ben[CLL,IT,IPFV,aux] mother[ACC,SG,3SG/3PL] palm.leaf.basket[NOM,SG,left_h] inside.house[NOM,SG]",ŋgá kɔt̪-ij-it̪ lɛŋg ònì ɛ́ɽɛ́,1
4477,HH20211109,452.02,1.81,0,lákɔ́t̪ìnɔ̀ nd̪ɔ̀bà,tic,Himidan,lá_kɔ́t̪ìnɔ̀ nd̪ɔ̀bà,"aux braid-pass[CLL,IT,IPFV,aux] tomorrow[]",ŋgá kɔt̪-in nd̪ɔ̀bà,1
4478,HH20220220-3,1150.538,2.7560000000000002,0,lákɔ́t̪ìt̪ɔ̀ lɛ̀ŋgɛ́n ɔ́nì ɛɽɛ̌,tic,Himidan,lá_kɔ́t̪ìt̪ɔ̀ lɛ̀ŋgɛ́n ónì ɛ́ɽɛ́,"aux braid-ben[CLL,IT,IPFV,aux] mother[ACC,SG,3SG/3PL] palm.leaf.basket[NOM,SG,left_h] inside.house[NOM,SG]",ŋgá kɔt̪-it̪ lɛŋg ònì ɛ́ɽɛ́,1
4479,HH20220220-3,811.841,1.8130000000000002,0,lákɔ́t̪ìðàt̪à ìɾɔ́ ɛ̀ɽɛ̀,tic,Himidan,lá_kɔ́t̪ìðàt̪à ìbɔ́ ɛ́ɽɛ́,"aux braid-antip-loc[CLL,IT,IPFV,aux] marry[VENT,IMP] inside.house[NOM,SG]",ŋgá kɔt̪-ið-at̪ ib ɛ́ɽɛ́,1
4480,HH20220220-3,546.553,2.593,0,lákɔ́t̪ɔ̀t̪à lɛ̀ŋgɛ́n ìɾɔ́,tic,Himidan,lá_kɔ́t̪ɔ̀t̪à lɛ̀ŋgɛ́n ìbɔ́,"aux braid-loc[CLL,IT,IPFV,aux] mother[ACC,SG,3SG/3PL] marry[VENT,IMP]",ŋgá kɔt̪-ɔt̪ lɛŋg ib,1
4481,HH20220220-3,941.851,2.989,0,lákɔ́t̪ɔ̀t̪à ɔ̀nì ɛ̀ɽɛ̀,tic,Himidan,lá_kɔ́t̪ɔ̀t̪à ònì ɛ́ɽɛ́,"aux braid-loc[CLL,IT,IPFV,aux] palm.leaf.basket[NOM,SG] inside.house[NOM,SG]",ŋgá kɔt̪-ɔt̪ ònì ɛ́ɽɛ́,1
4484,HH20220326-1,393.055,1.71,0,lákə̀lcí âvɟègɛ̀,tic,Himidan,lá_kə̀lcí ávɟìgɛ́,"aux spread[CLL,VENT,IPFV,aux] mat/rug[NOM,SG,left_h]",ŋgá kəlc àvɟìgɛ́,1
4513,HH20240209,2966.29,1.4,0,lánɔ́nà lɔ̀ɲà línd̪ɔ̀,tic,Himidan,lá_nɔ́nà lɔ̀ɲà línd̪ɔ̀t̪ɔ́,"aux look[CLL,IT,IPFV,aux] top[ACC,SG] find[CLL,VENT,PFV,left_h]",ŋgá nɔn lɔ̀ɲɔ̀(1) ind̪ɛt̪,1
4514,HH20240209,2969.88,1.56,0,lánɔ́nà lɔ̀ɲà línd̪ɔ̀ nd̪ɔ̀bà,tic,Himidan,lá_nɔ́nà lɔ̀ɲà línd̪ɔ̀t̪ɔ́ nd̪ɔ̀bà,"aux look[CLL,IT,IPFV,aux] top[ACC,SG] find[CLL,VENT,PFV,left_h] tomorrow[]",ŋgá nɔn lɔ̀ɲɔ̀(1) ind̪ɛt̪ nd̪ɔ̀bà,1
4515,HH20240209,3152.61,3.63,0,lánɔ́nà lɔ̀ɲà lɛ́rɛ́ nd̪ɔ̀bà,tic,Himidan,lá_nɔ́nà lɔ̀ɲà lə́ré nd̪ɔ̀bà,"aux look[CLL,IT,IPFV,aux] top[ACC,SG] bowl[NOM,SG,left_h] tomorrow[]",ŋgá nɔn lɔ̀ɲɔ̀(1) lə̀ré nd̪ɔ̀bà,1
4516,HH20240209,2250.866,2.7199999999999998,0,lánɔ́nà lʊ̀cɔ̀ nd̪ɔ̀bà,tic,Himidan,lá_nɔ́nà lʊ̀cɔ̀ nd̪ɔ̀bà,"aux look[CLL,IT,IPFV,aux] badness/sin[NOM,PL] tomorrow[]",ŋgá nɔn ŋʊ̀cɔ̀ nd̪ɔ̀bà,1
4485,HH20220708-2,107.35,3.09,0,làðə́kɛ̀lcí ávɟìgɛ́ t̪ɔ̀wə̀nì,tic,Himidan,lá_kə̀lcí ávɟìgɛ́ t̪ɔ́wɜ̀nì,"aux spread[CLL,VENT,IPFV,aux] mat/rug[NOM,SG,left_h] now[]",ŋgá kəlc àvɟìgɛ́ t̪ɔ́wɜ̀nì,1
4486,HH20220326-1,386.065,1.56,0,lákə́lcà àvɟègɛ̀,tic,Himidan,lá_kə́lcà àvɟìgɛ́,"aux spread[CLL,IT,IPFV,aux] mat/rug[NOM,SG]",ŋgá kəlc àvɟìgɛ́,1
4487,HH20230731-1,1123.8,1.54,0,lákɛ̀ɾɔ́ áŋná nd̪ɔ̀bà,tic,Himidan,lá_kɛ̀ɾɔ́ áŋná nd̪ɔ̀bà,"aux destroy[CLL,VENT,IPFV,aux] house[ACC,SG,left_h] tomorrow[]",ŋgá kɛɾ ə̀ŋná nd̪ɔ̀bà,1
4488,HH20230731-1,1110.54,2.05,0,lákɛ̀ɾɔ́ ɛ́ŋnà nd̪ɔ̀bà,tic,Himidan,lá_kɛ̀ɾɔ́ ɛ́ŋná nd̪ɔ̀bà,"aux destroy[CLL,VENT,IPFV,aux] roof[ACC,SG,left_h] tomorrow[]",ŋgá kɛɾ ɛ̀ŋná nd̪ɔ̀bà,1
4489,HH20230731-1,1065.24,2.15,0,lákɛ́ɾà nd̪ɔ̀bà,tic,Himidan,lá_kɛ́ɾà nd̪ɔ̀bà,"aux destroy[CLL,IT,IPFV,aux] tomorrow[]",ŋgá kɛɾ nd̪ɔ̀bà,1
4490,HH20230731-1,1106.56,1.6800000000000002,0,lákɛ́rà ə̀ŋná nd̪ɔ̀bà,tic,Himidan,lá_kɛ́ɾà ə̀ŋná nd̪ɔ̀bà,"aux destroy[CLL,IT,IPFV,aux] house[NOM,SG] tomorrow[]",ŋgá kɛɾ ə̀ŋná nd̪ɔ̀bà,1
4491,HH20230731-1,1097.95,1.46,0,lákɛ́ɾà ɛ̀ŋná ndɔ̀bà,tic,Himidan,lá_kɛ́ɾà ɛ̀ŋná nd̪ɔ̀bà,"aux destroy[CLL,IT,IPFV,aux] roof[ACC,SG] tomorrow[]",ŋgá kɛɾ ɛ̀ŋná nd̪ɔ̀bà,1
4492,HH20220306-1,992.499,1.674,0,lálàcí ʊ́mɔ́ ndɔ̀bà,tic,Himidan,lá_làcí ʊ́mɔ́ nd̪ɔ̀bà,"aux shake[CLL,VENT,IPFV,aux] bell[ACC,SG,left_h] tomorrow[]",ŋgá lac ʊ̀mí nd̪ɔ̀bà,1
4493,HH20220306-1,969.235,2.26,0,lálácà ʊ̀mɔ́ nd̪ɔ̀bà,tic,Himidan,lá_lácà ʊ̀mɔ́ nd̪ɔ̀bà,"aux shake[CLL,IT,IPFV,aux] bell[ACC,SG] tomorrow[]",ŋgá lac ʊ̀mí nd̪ɔ̀bà,1
4494,HH20220213-1,1444.43,2.31,0,lálə̀vcí ðámlá ndɔ̀bà,tic,Himidan,lá_lə̀vcí ðámlá nd̪ɔ̀bà,"aux steal[CLL,VENT,IPFV,aux] camel[NOM,SG] tomorrow[]",ŋgá ləvc ðámlá nd̪ɔ̀bà,1
4495,HH20220213-1,1402.65,1.24,0,lálə́vcà,tic,Himidan,lá_lə́vcà,"aux steal[CLL,IT,IPFV,aux]",ŋgá ləvc,1
4496,HH20220213-1,1406.985,2.04,0,lálə́vcà ðámlá ndɔ̀bà,tic,Himidan,lá_lə́vcà ðámlá nd̪ɔ̀bà,"aux steal[CLL,IT,IPFV,aux] camel[NOM,SG] tomorrow[]",ŋgá ləvc ðámlá nd̪ɔ̀bà,1
4525,HH20240209,3208.37,2.2800000000000002,0,lánɔ́nà ŋòðà ŋɛ́ðùɽár nd̪ɔ̀bà,tic,Himidan,lá_nɔ́nà ŋòðà ŋə́ðùɽà nd̪ɔ̀bà,"aux look[CLL,IT,IPFV,aux] bone[ACC,PL] breastfeed[CLŊ,VENT,DEP,left_h] tomorrow[]",ŋgá nɔn lòðì ðuɽ nd̪ɔ̀bà,1
4526,HH20220719-2,3849.815,1.71,0,lánɛ̀ðɔ́ ðínɔ́ nd̪ɔ̀bà,tic,Himidan,lá_nɛ̀ðɔ́ ðínɔ́ nd̪ɔ̀bà,"aux refuse/hate[CLL,VENT,IPFV,aux] slice-pass[VENT,IPFV,left_h] tomorrow[]",ŋgá nɛð ð-in nd̪ɔ̀bà,1
4527,HH20220719-2,3827.13,1.51,0,lánɛ́ðà ðínɔ́ nd̪ɔ̀bà,tic,Himidan,lá_nɛ́ðà ðínɔ́ nd̪ɔ̀bà,"aux refuse/hate[CLL,IT,IPFV,aux] slice-pass[VENT,IPFV,left_h] tomorrow[]",ŋgá nɛð ð-in nd̪ɔ̀bà,1
4528,HH20211116-1,1709.715,1.6800000000000002,0,lândó jú nd̪ɔ̀bà,tic,Himidan,lá_ǹdó jɔ́ nd̪ɔ̀bà,"aux sleep[CLL,VENT,IPFV,aux] eat[VENT,IPFV] tomorrow[]",ŋgá nd j nd̪ɔ̀bà,1
4529,HH20210714,1023.63,1.913,0,lánd̪ɔ́ àòr,tic,Himidan,lá_ǹɔ́ àúr,"aux listen[CLL,VENT,IPFV,aux] door[NOM,SG]",ŋgá n àúr,1
4530,HH20230724,1495.52,2.15,0,lámnà ŋávɛ́ nd̪ɔ̀bà,tic,Himidan,lá_ńà ŋávɛ́ nd̪ɔ̀bà,"aux listen[CLL,IT,IPFV,aux] water[ACC,SG] tomorrow[]",ŋgá n ŋáó nd̪ɔ̀bà,1
4531,HH20211116-1,1736.555,1.32,0,lándà jú nd̪ɔ̀bà,tic,Himidan,lá_ńdà jɔ́ nd̪ɔ̀bà,"aux sleep[CLL,IT,IPFV,aux] eat[VENT,IPFV] tomorrow[]",ŋgá nd j nd̪ɔ̀bà,1
4532,HH20211116-1,1678.355,2.0,0,lándà ní nd̪ɔ̀bà,tic,Himidan,lá_ńdà ní nd̪ɔ̀bà,"aux sleep[CLL,IT,IPFV,aux] here[] tomorrow[]",ŋgá nd ní nd̪ɔ̀bà,1
4501,HH20220306-1,1613.354,1.976,0,lámùt̪ə̀nɔ́ lɔ́vɛ́ɽá nd̪ɔ̀bà,tic,Himidan,lá_mùt̪ìnɔ́ lɔ́vɛ́ɽá nd̪ɔ̀bà,"aux smell[CLL,VENT,IPFV,aux] flower[ACC,SG] tomorrow[]",ŋgá mut̪in lɔ́vɛ́ɽɛ́ nd̪ɔ̀bà,1
4502,HH20220306-1,1587.605,2.016,0,lámút̪ə̀nɔ̀ lɔ́vɛ́ɽá nd̪ɔ̀bà,tic,Himidan,lá_mút̪ìnɔ̀ lɔ́vɛ́ɽá nd̪ɔ̀bà,"aux smell[CLL,IT,IPFV,aux] flower[ACC,SG] tomorrow[]",ŋgá mut̪in lɔ́vɛ́ɽɛ́ nd̪ɔ̀bà,1
4503,HH20220306-1,1519.243,2.15,0,lámút̪ə̀nɛ̌ lɔ́vɛ́ɽá ùnɛ̀ɾɛ̀,tic,Himidan,lá_mút̪ìnɛ̀ lɔ́vɛ́ɽá ùnɛ́ɾɛ́,"aux smell[CLL,IT,PFV,aux,left_h] flower[ACC,SG] yesterday[]",ŋgá mut̪in lɔ́vɛ́ɽɛ́ ùnɛ́ɾɛ́,1
4508,HH20220326-1,535.155,1.48,0,lánɔ̀nɔ́ ónɛ̀,tic,Himidan,lá_nɔ̀nɔ́ únɛ́,"aux look[CLL,VENT,IPFV,aux] porcupine[ACC,SG]",ŋgá nɔn òn,1
4509,HH20240209,2130.374,1.373,0,lánɔ́nà ìcɔ̀ nd̪ɔ̀bà,tic,Himidan,lá_nɔ́nà ìcɔ̀ nd̪ɔ̀bà,"aux look[CLL,IT,IPFV,aux] badness[NOM,SG] tomorrow[]",ŋgá nɔn ìcɔ̀ nd̪ɔ̀bà,1
4510,HH20240209,2824.23,1.92,0,lánɔ́nà ìnd̪ɔ̀ ɛlɔ nd̪ɔ̀bà,tic,Himidan,lá_nɔ́nà ìndɔ̀ ɛ́lɔ́ nd̪ɔ̀bà,"aux look[CLL,IT,IPFV,aux] drum[ACC,SG] God[NOM,SG] tomorrow[]",ŋgá nɔn ìndò ɛ́lɔ́(1) nd̪ɔ̀bà,1
4511,HH20240209,2052.467,1.5859999999999999,0,lánɔ́nà lìrcɛ̀cɔ̀ nd̪ɔ̀bà,tic,Himidan,lá_nɔ́nà lìrcɛ̀cɔ̀ nd̪ɔ̀bà,"aux look[CLL,IT,IPFV,aux] student[ACC,PL] tomorrow[]",ŋgá nɔn ìɾìcɔ̀cɔ̀ nd̪ɔ̀bà,1
4512,HH20240209,2340.25,1.6400000000000001,0,lánɔ́nà lìɟí lícɔ́ nd̪ɔ̀bà,tic,Himidan,lá_nɔ́nà lìɟí lícò nd̪ɔ̀bà,"aux look[CLL,IT,IPFV,aux] person[NOM,PL] bad[CLL,left_h] tomorrow[]",ŋgá nɔn ùɟí ico nd̪ɔ̀bà,1
4541,HH20220213-1,2134.61,2.33,0,lárùŋɔ̀t̪ɔ́ nɔ̂n ndɔ̀bà,tic,Himidan,lá_rùŋɔ̀t̪ɔ́ nɔ̂n nd̪ɔ̀bà,"aux wait-loc[CLL,VENT,IPFV,aux] there[CLN] tomorrow[]",ŋgá ruŋ-ɛt̪ <CL>ɔ̂n nd̪ɔ̀bà,1
4542,HH20220213-1,1969.87,2.05,0,lárúŋɔ̀ ní ndɔ̀bà,tic,Himidan,lá_rúŋɔ̀ ní nd̪ɔ̀bà,"aux wait[CLL,IT,IPFV,aux] here[] tomorrow[]",ŋgá ruŋ ní nd̪ɔ̀bà,1
4543,HH20220213-1,1975.605,1.23,0,lárúŋɔ̀t̪ɔ̀ ní ndɔ̀bà,tic,Himidan,lá_rúŋɔ̀t̪ɔ̀ ní nd̪ɔ̀bà,"aux wait-loc[CLL,IT,IPFV,aux] here[] tomorrow[]",ŋgá ruŋ-ɛt̪ ní nd̪ɔ̀bà,1
4544,HH20220201,2497.9,1.8399999999999999,0,lârdɔ́ ámúðɛ́ nd̪ɔ̀bà,tic,Himidan,lá_r̀dɔ́ ámúðɛ́ nd̪ɔ̀bà,"aux have[CLL,VENT,IPFV,aux] Tira.dance.ceremony[NOM,SG] tomorrow[]",ŋgá rd ámúðɛ́ nd̪ɔ̀bà,1
4545,HH20220201,1523.685,2.81,0,lârlɛ̀ɲí úðɛ̀ nd̪ɔ̀bà,tic,Himidan,lá_r̀lɛ̀ɲí úðɛ̀ nd̪ɔ̀bà,"aux chase[CLL,VENT,IPFV,aux] gazelle/antelope[NOM,SG,left_h] tomorrow[]",ŋgá rlɛɲ ùðɛ̀ nd̪ɔ̀bà,1
4546,HH20230724,987.63,1.76,0,lârnɔ́ rɔ̂bà nd̪ɔ̀bà,tic,Himidan,lá_r̀nɔ́ ŋrɔ̂bà nd̪ɔ̀bà,"aux swallow[CLL,VENT,IPFV,aux] medicine[NOM,PL] tomorrow[]",ŋgá rn lrɔ̂bà nd̪ɔ̀bà,1
4547,HH20220201,2523.52,1.28,0,lárdà ámúðɛ́ nd̪ɔ̀bà,tic,Himidan,lá_ŕdà ámúðɛ́ nd̪ɔ̀bà,"aux have[CLL,IT,IPFV,aux] Tira.dance.ceremony[NOM,SG] tomorrow[]",ŋgá rd ámúðɛ́ nd̪ɔ̀bà,1
