,sentence,record_type,keyword,loss,wctc_loss,pred_strings
8,kìjɔ́ ŋɔ́mɔ̀ nɛ̀ ŋáɽà lə̀bú nàré únɛ́ɾɛ́,negative,mùðù,495.2107238769531,43.844818115234375,˞˞˞˞˞ɱ˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞ʈ˞ʈ˞˞˞˞˞˞ɱ˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞ɱ˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞øøøø˞˞˞˞˞˞˞o˞øø
9,àn ɔ́ɟɔ́ kə́ðìɲɔ́ múðù,negative,mùðù,329.6844482421875,35.75218963623047,ʰ ʔᶑ˞˞˞˞˞ʔʔ˞ʔ ʔ   ˞˞˞ʔ  ˞         ˞ ˞˞ ˞ ᶑᶑ     ʔʔʔ˞ʔʔʔʔ˞ʔ˞˞ ˞ʔ˞  ʔ ʔ˞˞ ʔ ʔ˞    ˞˞˞˞˞˞ ˞ʔᶑ˞  ˞˞ʔ˞˞ ˞ ˞  ˞˞ʔˤ˞ʔᶑ˞ʔəʔʔəəəəəɸəəəəəəøəɸøəəəəə
0,kúkù ŋgá kɛ̀cí ɛ́ɾáðɛ́ nɛ̀ rî,negative,mùðù,604.6824340820312,34.98280334472656,˞˞˞˞ʔʔ˞˞˞˞ʔ˞ᶑ˞˞˞   ˞ᶑ˞˞ ʔ˞˞˞˞ʔʔʔʔ˞˞˞˞˞˞ʰ    ˞    ˞˞˞ʔ  ˞ʔ ˞˞ʔʔʔʔʔʔʔʔʔʔʔʔ  ʔʔᶑʔ˞ʔ     ʔʔ ˠ˞ʔ˞ʔʔ˞˞˞ʔ˞ˠəʔəʔʔ˞əəʔʔʰʔʔʔ˞ʔʔəə ʔʔʔəɗʔʔʔʔʔ˞ʔəʔ˞ ᶑ ˞ ˞˞˞ ˞˞˞˞˞ᶑ˞˞˞ʔᶑ ˞˞ ˞ʔ    ˞˞˞˞˞ ˞˞˞ʔ˞ʔʔ˞ ʔ˞ʔʔʔ˞ʔʔəə˞
1,láɾl̀à ðə́ɟíðɔ́ dìjɔ́ nd̪ɔ̀bà,negative,mùðù,653.0623779296875,34.051971435546875,əəɸəəəəəəəǀəəəəəɗɴ˞˞ˠ˞˞əˠəəəəəəəʔɑ ʔ    ʔʔʔʔʔʔ ʔʔ  ʔ   ʔʔ ʔ  ʔʔ  ʔʔ˞ʔʔʔʔʔʔʔʔʔʔʔʔ˞ʔ    ˞ ˞ ˞ɞ˞˞˞˞˞ʊɸɸɸəəɸʊəə˞˞ʔˠ˞ᶑʔʔʔʔ ʔʔəəʔəʔjʔəəʔʔʔ ʔʔ  ˞ɱʔ˞˞ʔ˞ ʔ  ʔəʔʔʔʔ˞ʔ ʔʔʔ˞ʔ  ʔ˞ᶑ˞ʔʔ˞ʔ˞˞ʔθəəəəəəəɞəəəɸəəə
2,mùðù kɔ̀là íjɛ̀ ánó ɔ̀r,positive,mùðù,656.7760620117188,33.9110221862793,ᶑ˞ʔ˞˞˞ᶑ ɮ˞˞ʂ˞˞˞˞ ˞˞˞˞ɮ˞ˤʰ˞˞˞ ˞ ʕʰ˞ˠˠəʔˠɮ˞˞˞ˠ˞˞˞˞ ˞˞˞˞˞˞˞ˤ ˞ˤ ˞ ʕ ˤˠ˞ˠ   ˠ˞˞˞ˠ˞ˠʔʔɶʔʔɨəəʔʔ  ˞ʔᶑˠ˞ˠˠ˞ ˠ ˞˞ə˞ˠəəʔəˠəəəəəəəə˞ˠ<sos/eos>˞˞˞˞˞˞˞ˤ˞˞ʰɔ˞ᶑ˞˞˞˞˞  ˞  ˞˞˞ ˞˞˞˞˞˞˞˞˞ʔʔ     ʰɗʔʔəɗʔʔʔʔʔʔʔʔəʔəə˞əəəəə
3,mùðù ŋgá íjɛ̀ úɽì ɛ́lɔ́ àvàn,positive,mùðù,625.7432250976562,34.44818115234375,əəəəəəǀə˞ ˞˞˞˞ʰʰ˞ʰʰʰ˞˞ɯ˞˞˞əəə˞ ˞˞˞˞˞˞˞ʰ˞ʰʰ˞ᶑɮ ˠʰ ˠʰ˞˞ ˤˠ˞ʕʕ˞˞˞ˠˤʔʔ  ˞ʔʔg˞ ʔʰ ˞ʰ˞ ˞ʰʰ˞˞ˠ˞ˠ˞˞˞ˠ˞˞ʔʂ˞˞ᶑ˞˞ˤ˞˞˞˞˞˞˞˞ˤ˞ʼgˠʔʔʷʔʔ˞ʔʔʔʰəʔʔʔʔ˞˞ɗəə˞<sos/eos>  ˞˞˞ʰ˞˞ˠˠ˞˞<sos/eos>ʕᶑˠ˞ˠʔ˞˞ʔʔˠʔˠ ʔʔʔʔʔʔʔʔʔʔʔəəəəəəəəəəəəəøɸ
4,ùrnɔ̀ kàɾó àpɾí jɛ́ùrmùðɔ́,close_negative,mùðù,509.3704528808594,37.36015319824219,əʔʔəʔ˞ʔ˞˞˞˞ ˞ʔ˞˞əʔʔʔʔʔ˞ᶑ˞˞  ˞˞˞˞˞˞ ˞˞˞˞ ˞˞˞˞ ˞      ˞  ʔ˞ ˞ɞ˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞ʰ˞˞˞˞ʔ˞ʔʔᶑʔ˞˞˞˞  ˞˞˞ ˞ᶑᶑ˞ʔ ˞ ʔ ʔʔ˞  ʔpʔʷ ʔ˞ʔ˞ᶑʰʔ˞˞˞˞˞ ˞ ᶑ˞ ˞˞ ɯ ʔ˞ ᶑ˞ʔ ʔ˞˞˞p˞ᶑ<sos/eos>˞ᶑᶑˤ˞ʔ˞ʔ˞əəəəəøəəøəəəəəəøøəəɸəəə
5,t̪átɛ́ ùnɛ́ɾɛ́ újɛ̀l,negative,mùðù,525.9030151367188,34.819061279296875,ʔəəʔəˠəəəʔəəə˞˞˞ˤ ˞ ʕ ˞   ˞˞˞˞ ˞˞˞ʔ əʔᶑ˞əəɸəəəʔəəɸəəʔ˞ə˞ʔ   ᶑ    ˞ʔ˞ʔoʔ˞  ᶑ ˞ʔʕ ʔ  ˞ ʔ  ˞˞ʔ˞ʔʔʔ˞˞˞˞ ˞˞˞˞   ʰʔʔ  ˞ ˞˞˞ʔ˞ ˞˞˞˞˞˞˞˞˞ʔəə˞˞ᶑ˞ʔʔ ʔ˞   ˞ʔʔ˞˞˞˞˞ʔʔʔʔᶑʔʔəᶑəəəəəəəɸøøøɸəəəøəøəəəəəəəəəøɸə
6,mùðù kèɲá ŋá mànú ŋàrɽàt̪ɛ̀,positive,mùðù,547.8619995117188,35.877708435058594,˞˞˞ə ʰᶑ˞˞ᶑœ˞˞ᶑ˞˞ ɑɯᶑ a ᶑp ˞˞    ʔʔʔ˞ʔʔɨʔᶑᶑ˞˞˞ ˞˞˞˞˞ʔ ˞˞ʔˠ ʔəə˞  ʕʔˤˠoʔʔʔ˞ʕ˞˞˞ˤˠ˞˞˞ʰʕ˞   ˞˞ ˞˞ ˠ˞˞˞˞˞˞˞ ˞˞˞ˠ˞˞ʕ˞˞˞˞˞˞˞˞˞˞˞ ˞˞˞˞˞˞˞ˤ˞˞˞ʕˠ˞˞<sos/eos> ˞˞ˠ˞˞ ˠ˞ʰʔ ʔ ʔəˠəʔʔʔˠəəəɸəəəəøəəøəəəəøøəəɸəəəəəəəɺəø
0,àn ɔ́ndì kágɛ́ lúrnɔ̀ kà ŋɛ́n ŕlɛ̀ɲì,close_negative,ùɾnɔ̀,618.4029541015625,37.98571014404297,˞˞˞˞˞˞˞˞˞˞˞ ˞˞˞˞˞ ᶑ ˞˞˞˞˞ ˞ʔ˞     ʔʔ˞ʔ ʔ  ˞ ᶑ   ˞˞     ˞    ˞ ˞˞˞˞˞˞ ˞˞˞˞˞˞˞˞ ˞˞˞˞ˤ˞˞˞˞˞˞˞˞˞˞˞˞ᶑʔə˞ə˞˞ʔ˞ʔəʔ˞ʔ˞ʔ ˞ᶑ  ʔ˞˞˞˞˞˞˞˞˞˞˞˞ ˞ ˞ ˞˞ʔ             ˞ʕᶑ ˞ʔ ˞˞˞ə ˞˞ʔᶑᶑ˞˞˞˞ˤ˞˞˞˞ɑ ʔ˞    ʔ˞  ʔ ˞ ˞˞ʔ˞ʔʔ ʔʔʔʔᶑʔʔʔʔʔʔʔʔ˞ ə
1,kúkù ŋgá kɛ̀cí ɛ́ɾáðɛ́ nɛ̀ rî,negative,ùɾnɔ̀,466.0182800292969,37.95656967163086,˞˞˞˞   ˞˞˞  ˞˞˞  ˞    ˞ ˞˞ ˞˞˞    ˞˞˞ ˞˞ ˞˞       ˞˞˞   ˞ ˞ ˞     ʔ˞ ˞g    ˞ ˞˞  ˞˞ ˞   ˞˞ɮ˞   ˞˞˞ɮ˞˞ ɮ˞˞    ˞˞˞ ɸ ˞˞˞˞ ˞˞   ˞  ˞ ˞ ˞˞ ˞   ˞˞ᶑ˞ ˞˞˞ ˞˞ ˞˞ ˞˞˞˞˞˞˞˞  ˞˞˞˞˞ ˞˞˞˞˞˞   ˞˞   ˞˞ ˞ ˞˞ ɸɸɸɸøø˞øøøøɸɸǁǁøɸɸøɸǁ˞ø
2,láɾl̀à ðə́ɟíðɔ́ dìjɔ́ nd̪ɔ̀bà,negative,ùɾnɔ̀,722.1590576171875,35.47114562988281,˞˞ɸ˞o˞ɸɰɰɰøɰɰoɰʝø˞˞˞ɰ˞˞˞˞˞˞˞˞ɸ˞˞˞˞˞˞˞˞˞˞ɱʷɱ˞˞ɱ˞ɱ˞ɱɱʷ˞˞ʷ̥˞ɱɱ˞˞˞˞ɱɱsɱʷ˞ʷ˞˞ɱɱɱɱɱʷɱ˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞oo˞oɸ˞o˞˞˞˞˞˞o˞˞ʈ˞˞ɱɱɱɱɱ˞ʷʷ˞ʷʷʷ˞gɱɱɱa˞˞˞˞˞˞˞˞˞˞˞˞ɱ˞ɱ˞˞ɱɱ˞˞˞˞˞˞˞˞˞ʷ˞˞˞˞˞˞˞˞˞˞˞˞ɸ˞˞oooø˞˞˞ø˞˞˞˞˞o˞˞˞˞ø˞˞øø˞øøøøøø˞˞ɸ˞oø˞ø˞
3,ùrnɔ̀ kə̀və̀lɛ̀ðɔ́ ðáŋàlà,positive,ùɾnɔ̀,625.8202514648438,38.7072639465332,əˠəəə˞əə˞ ˞ʔɑ˞˞ᶑ˞˞˞˞ˠ˞ ˞ˠ˞ʰ˞ˠ˞˞ˤ˞˞ˤ˞ˤ˞ˤˤ˞˞˞ˠ˞˞ʔ˞ǀ˞əəəə˞əəəəəəəə˞˞˞ˤ˞˞ˤ˞˞˞˞˞˞p˞˞˞ʔʔ˞˞˞˞˞˞ˤ˞ˤ˞ˤ˞˞ˤ˞˞˞˞˞˞˞˞ᶑʔɞ˞˞ᶑ˞˞əɸəəəə˞˞ˤ˞˞ˤ˞ˠ ˞˞˞˞ˤ˞˞  ˤ˞˞˞˞˞˞˞ ˞ᶑ˞ʔ  ɮ˞˞ʔʔəəʔ˞ʔəʔəəəəʔəəəəəəɸəəəəəəəəəəəəəəəøəøəøɸəəəəəəəəəəəəøəəəəəə
4,t̪átɛ́ ùnɛ́ɾɛ́ újɛ̀l,negative,ùɾnɔ̀,533.395263671875,37.476219177246094,əəəəəɸəəəʔəəʰ˞ɗ  ˞˞ˤ   ˞ɱ   ˞˞˞˞ʔʔʔ˞ʔɸʔʔəəʔəəəəəəəəə˞əəʂ˞ ˞˞    ˞ʔʔᶑʔᶑᶑ˞ʔʔ  ʔœ˞ʔʔʔʔ  ʔ ʔʔʔ˞ʔəʔ˞ə˞ ˞ ˞˞ ˞ʔ˞˞ ˞  ʔ ˞ʔ˞˞˞˞ ˞˞˞˞ʔ˞˞ʔgəʔ˞˞˞ᶑ˞  ʔ˞˞˞˞ʔ˞ʔ˞ ˞˞˞ʔʔ˞ʔʔʔʔʔ˞ɗə˞əəəəəəəəəəəɸøəəəəəəəəəəəəɸəəəəəəəøəəəəəəəøəøəəəəəəəø
5,lùrnɔ̀ làŋìŋnú ùnɛ́ɾɛ́,close_negative,ùɾnɔ̀,503.73876953125,38.43927764892578,ʔ˞əᶑᶑə˞˞˞˞˞˞˞˞ ˞˞ᶑ˞˞ ˞˞ʔ˞ʔ˞˞ ʔʔ˞ʔ˞˞˞˞˞ ˞ᶑ˞˞˞˞˞˞ ˞˞˞˞˞˞ ˞ʔʔ˞˞ʔ ˞ʔ˞˞˞˞˞ᶑ˞ʔʔʰ˞˞˞əᶑ˞˞ ᶑ ˞˞ʔʔ˞˞˞˞˞˞˞˞əʔ˞ʔ˞ ˞˞˞ ˞˞ʔ˞ᶑ˞˞˞ ˞ ˞˞˞˞˞˞˞˞˞˞ ʔ   ˞ ˞˞˞ ˞˞˞  ˞ᶑ˞ ˞˞ʔ ʔʔʔ˞ʔ˞ʔʔəəəəəəəəəəəəəəəəəəøəəɸɸəəəɸəəəəəəøəøəəəəøəəəəøəəəəəəəəəɸ
6,àn ɔ́ɟɔ́ kə́ŋàcí kúkù ðɔ̀ndà,negative,ùɾnɔ̀,557.6396484375,36.80339050292969,əəǀə˞˞ˤˤ˞˞˞˞˞˞˞˞ʊ˞˞˞˞ᶑˤ˞ ˞˞    ˤ˞ˤ ˞ˤˤ˞ˤ˞p˞˞˞˞˞˞˞˞ʕᶑ˞əᶑ˞əɸɸəəəɸə˞˞əə˞˞˞˞˞˞˞ ˤ˞˞˞ʔ˞ˤʔʔ ʔʔʔʔəʔəʔəʔ˞əəᶑ˞ʔᶑəʔə˞ᶑʔəʰᶑᶑᶑᶑᶑʔᶑəə˞ᶑ˞ᶑᶑ˞˞˞˞əə˞˞ʔ˞˞ə˞˞˞əəəʰəəəəəəəəəɸəəøəəəəøɺɸəəəəəəøəəəəəəəəøəəɸəəəəəəəɸøəəəəəəɸəəəəəəəəəəɸəøəəə
7,àn ŋɛ́n ŋâj ŋáɾl̀ɛ́ŋí búlì,negative,ùɾnɔ̀,400.869384765625,37.807098388671875,˞  ˞  ˞  ˞      ʔǀ˞˞ ˞˞  ˞˞   ˞˞     ʔgg ʔg˞˞˞ ˞˞˞˞˞ǃ˞   ˞ ˞   h   ˞  ˞˞˞˞  ˞˞ ˞˞ ˞ ˞˞  ɨ˞ɑs  ʷ    ˞˞˞˞˞ ˞ǃ˞˞  ˞˞˞˞˞˞  ˞˞˞ɮ˞ᶑ˞˞ ˞gɨ ˞˞ǃ ǀ˞ǃɸɸɸɸøɸǁøɸøøǃǁɸǁøøøøɸøøøɸǁ øǁɸøǁøøøɸøøøøøɸɸøǁɸøɸ øɸøɸ˞ɸøɸɸ ɸǁɸøɸøøøɸø˞ǁ 
0,ðə́ðá ɛ́ðɛ̀ ánó ðìcə̀lò,negative,ùɾnɔ̀,173.56068420410156,37.381412506103516,˞ɮ˞                        ˞     ˞˞˞ ˞ ˞˞˞˞ ˞         ˞˞˞˞˞˞˞ɮɮ˞ ˞ ˞ɮ˞˞˞
1,láɾà t̪òlèɲá nd̪ɔ̀bà,negative,ùɾnɔ̀,260.364990234375,41.6523323059082,˞˞˞˞ʷʷ˞˞˞ɱ˞˞ʰ ̥̥˞˞˞˞˞˞˞o˞˞˞˞˞˞˞˞ɱ˞˞˞˞ɱ˞˞˞˞˞ɱ˞˞ ˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞
2,àn íjɔ́ jɛ̂,negative,ùɾnɔ̀,262.0070495605469,35.486839294433594,əəə˞əə˞˞ˠˠʔˠ˞˞˞ʔ˞˞ʔˠ˞ǀçˤəʔʔʏ ʔʔʔ ʔ ʰʔʔ  ˞ʔʔʔˠʔʔʔʔəʔʔɴʔ  ʔˠˠˠəˠ˞ˠəəʔəəəəǀəə
3,kúkù kápɔ́ índɔ̀,negative,ùɾnɔ̀,311.91363525390625,37.596065521240234,əəəəəəɸəəəəɸəəəəəəəøøøəᶑəəəəəə ə˞˞˞˞˞˞˞ᶑᶑʔ˞˞˞ᶑ˞ᶑ˞ʷ˞ᶑ˞˞ʔˤəəəʷəəəəə˞˞əəᶑʔəəᶑ
4,álèŋà lə́t̪ə̀vɛ̀ ðár,negative,ùɾnɔ̀,261.932861328125,40.859046936035156,˞˞˞˞˞˞˞˞˞˞˞˞˞ɱ˞˞˞˞˞˞˞˞˞˞ɱ˞˞˞˞˞˞˞˞˞˞˞˞˞ɱ˞˞˞˞˞˞˞˞˞˞˞ʷ˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞ʈ˞g˞˞
5,nɛ́ðɔ́ kúkùŋú t̪ɔ́wɜ̀nì,negative,ùɾnɔ̀,209.6565399169922,38.94221496582031,ʰ ˞  ˞ ʔ  ʔ ʔ  ʔ   ˞˞˞ ˞ʔᶑ˞˞ᶑ˞˞ ˞˞˞˞˞˞˞˞ʔ ˞   ˞ ˞ ˞˞˞˞ᶑ˞ ᶑ ˞˞ʔ˞ ˞˞ʔ˞ʔʔ˞˞əə
6,lɜ̀dí álɛ́ ùnɛ́ɾɛ́,negative,ùɾnɔ̀,177.29734802246094,38.41066360473633,˞ɑ   ˞   ʔ  ˞           ɱ      ʔ   ˞ ˞˞˞ ˞˞ ˞     ˞ʔ    ˞ʔʔ˞˞˞ʔʔ ʔəə
7,náŋà íjɔ́,negative,ùɾnɔ̀,273.92242431640625,38.41040802001953,əəəøɸəəə˞˞˞ ˞˞˞˞ ˞˞ɮ˞˞˞˞ˤ ˞˞˞˞˞ɗə˞ʔ ʔʔ˞əəǀəʔʰəgə˞˞˞˞˞ɞ˞ᶑ˞˞˞˞ˠʔəʔəəəʔəəəʔəɸ
8,ʊ̀mì kìcə̀lò,negative,ùɾnɔ̀,163.14193725585938,37.25737762451172,˞˞     ˞ ˞ ˞˞ ˞           ˞      ˞           g       ˞    ˞     ˞˞˞ ɸɸɸ˞øø
9,là vɾáðɛ̀ ùnɛ́ɾɛ́,negative,ùɾnɔ̀,184.48236083984375,40.20379638671875,ɮɮ     ˞˞˞˞˞˞˞  ˞˞˞˞˞˞ ˞˞˞˞˞ ˞ɮ˞˞˞˞˞˞˞˞ɮɮ ˞ɮ ɮ˞  ɮ ˞  ˞˞˞˞˞ ˞˞˞˞˞˞˞˞˞˞˞øɸ
10,rə̀mt̪ kìcə̀lò,negative,ùɾnɔ̀,257.0323486328125,35.030235290527344,əəəəʊʔ˞ə˞   ʔ˞˞˞˞˞ʔ˞˞˞˞˞ ɸɸ˞ ʊ˞˞˞ʔᶑʔʔ ʔ˞ʔʔɗʔʔ˞˞ˠ˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞əəəəəəəəəə
11,ŋìðɛ̀ní ŋə̀ɽà ká t̪ólé,negative,ùɾnɔ̀,237.4949493408203,39.406646728515625,ʔ˞˞ə˞ʰ˞˞˞ ʕ  ˞  ʔ ˠ˞ʔ   ˞˞˞˞˞ɒᶑʔ˞ʔ˞˞˞ɮˠᶑʔ˞˞˞ ʰʊʔ˞˞˞ˠ˞ʰᶑʰ ˞˞ ˞ʔ˞ᶑəəəʔˠəəəəə
12,àɾl̀á r̀ŋɔ̀,negative,ùɾnɔ̀,226.21334838867188,38.20183563232422,əəəəʔʔʔ˞ʔ ʔ˞ʔ˞˞ʔ˞ʔʔ˞˞˞˞ ˞ʕ ʔ ˞˞ʰ˞˞˞˞˞˞˞˞ ʔʔʔʔʔʔʔʔ˞ʔ˞˞˞˞ᶑʔʔʔ˞˞ʔʔ˞əəəəəɸəəəə
13,ùrnɔ̀ kùrmùðɔ̀,positive,ùɾnɔ̀,163.66226196289062,39.22111511230469,˞ɮɮɮ   ɮ    ˞˞˞   ɮ    ˞˞˞   ˞ ɮ ˞˞˞˞˞˞ ˞˞  ˞ɮ  ˞˞    ɮ ˞˞ɮ˞ɮ  ɮǁ˞ɸǁɸǁɸ˞øø
14,pìnɔ́ t̪ɔ́wɜ̀nì,negative,ùɾnɔ̀,169.08265686035156,37.81529998779297,˞ʔʔʔ    ʔʔʔ  ʔ  ʕ    ʔ˞˞ʔ   ˞ ʔ  ʔpʔ ʔ  ʔ  ʔ  ʔʔ ʔʔ  ʔʔʔ˞ ˞ʔʔᶑɸəəɸəɸəəəə
15,ɔ̀ɽá t̪ə̀mànì,negative,ùɾnɔ̀,234.11317443847656,39.77100372314453,˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞ɱ˞˞˞˞˞˞̥˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞ɱ˞˞˞˞˞˞˞˞˞˞˞ɱ˞ɸø˞˞oɸø˞˞ø
16,lá vr̀ðìnɔ́ nd̪ɔ̀bà,negative,ùɾnɔ̀,205.7257537841797,39.52916717529297,˞ ˤ˞˞˞ ˞˞˞˞ʰᶑ˞˞ ˞˞˞˞ ˞˞˞ ˞˞ ᶑ˞ʔ˞ʔ˞  ʔ˞˞ʔ˞˞˞ᶑʕʕ ᶑ˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞ɞəəəəəøəəəə
17,àŋá óló,negative,ùɾnɔ̀,230.65292358398438,37.76533508300781,˞˞˞˞˞ˠ˞˞˞˞˞ˤˤˤ˞ˤʔʕ˞ ˞ʕ<sos/eos>ʔˠˤ˞˞ˤ˞˞ˤˤ˞˞ˤ ʕ˞˞˞˞˞˞˞ɞ˞˞˞˞ʕ˞ˠˤˠ˞˞əəəəəəəɸəəəɸəəəəə
18,lùrnɔ̀ lə̀vɾàðɔ́ ðúdɔ̀,close_negative,ùɾnɔ̀,206.39698791503906,40.13764572143555,əəəəɮ ˞ ˞ ˞˞  ˞˞˞˞˞˞ ˞˞˞˞˞˞˞˞  ˞˞˞˞˞ ʔ˞ ˞˞ɸ˞œ  ᶑ˞ᶑᶑᶑ˞ᶑ  ˞˞˞ɸə˞˞əəøəəəəəəɸə
0,ðìjɔ̀ ðìcə̀lò,negative,ùɾnɔ̀,196.84933471679688,35.84206771850586,əəəəʔəəəʔʔ ʔ˞ʔʔʔ    ʔ ˞ ˞˞ ˞   ʔʔ ˞ʔʔ˞ʔʔ˞˞˞˞˞˞˞˞ʔʰ˞œʰ˞˞˞˞əəʔ˞
1,lá ŕdà ámúðɛ́ nd̪ɔ̀bà,negative,ùɾnɔ̀,191.9102325439453,38.86396026611328,əəəəəəəʔ ˞  ˞ʔʔʔ˞˞    ʔ˞˞  ˞˞ ˞ ˞ ˞˞˞  ˞ᶑ ᶑʔ  ˞ ʔ˞ʔʔ˞ʔ˞ʰ˞ᶑ˞aᶑ
2,át̪ú áŋàŋìnɔ́ dɛ̀,negative,ùɾnɔ̀,186.99343872070312,36.638763427734375,ʊ˞ʔ˞ʔʔʔə ɑɑ     ˞˞ɱ˞˞˞ ˞˞˞˞˞˞˞˞˞   ˞ ˤ ˞˞˞ʕʔ˞ ʔʔʔʔ˞ʔʔʔʔʔəəəəə
3,ŕŋɔ̀,negative,ùɾnɔ̀,202.56515502929688,39.76064682006836,˞˞˞˞ʔ˞˞˞ʔ˞ʔ˞˞˞˞˞˞˞˞˞ʷ˞˞˞˞ʰʕ ˞˞˞˞˞˞ ˞ʰ˞˞˞˞˞˞˞ ˞˞˞ʔ˞ᶑ˞˞ʔ˞˞əəəəə
4,ùrnɔ̀ kìcə̀lò,positive,ùɾnɔ̀,229.2200469970703,37.294342041015625,əəɸɸəəəə˞˞˞ᶑ˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞ʔ˞˞˞˞ʔʔʔʔʔʔ˞ʔ˞˞˞˞˞˞˞pəəəəəəə˞əəəəə
5,lá kɛ́ɾà nd̪ɔ̀bà,negative,ùɾnɔ̀,221.70274353027344,40.13022994995117,˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞
6,ját̪ɔ́ ŋɔ̀mɔ̀,negative,ùɾnɔ̀,212.20773315429688,41.50946044921875,ɨɱʷɱ˞ɱ˞˞˞˞˞˞˞˞˞˞˞˞ʷ˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞ɸ˞øø
7,lá bùlìjí,negative,ùɾnɔ̀,174.4950408935547,37.63114929199219,ʔ ˞˞ʔʔ       ˞  ˞˞˞˞˞˞˞˞˞˞˞ʔʔ˞ʔʔ ʔ˞ ʔʔ ʔ˞˞ʔ˞˞ʔ˞ ˞˞ˠ˞˞ᶑ˞ᶑəəɸøə
8,ŋgɛ́l ŋə̀t̪ə̀vɛ̀ ðár,negative,ùɾnɔ̀,212.6604461669922,41.78667449951172,˞˞˞˞˞˞˞˞˞ʷʷ˞˞˞ɱ˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞ˠ˞˞˞˞˞˞˞˞ɗ ɗ˞ʈɗ˞˞˞˞˞˞˞˞˞ø˞øø˞
9,ðíbíl ðìcə̀lò,negative,ùɾnɔ̀,205.98829650878906,36.44252014160156,əəəəəəəə˞ ʔ˞ʔ ˞ ˞˞˞˞˞ ˞˞ʔʔʔᶑʔʔʔʔ˞əʔə˞˞ʔ˞˞ˠɮʂ˞˞˞˞˞əə˞əˠˠ˞əəøøə
10,ɛ́là ðə́kɔ̀t̪ìnɔ̀ nd̪ɔ̀bà,negative,ùɾnɔ̀,202.40867614746094,41.01829528808594,˞˞˞əʰ˞ʊə˞˞˞˞˞ ˞˞̃˞˞˞˞˞˞˞˞˞˞ʊʔɸə˞˞ʔ˞˞˞ᶑ˞ʊ˞ʔ ʔᶑ˞˞ɮɸøəəʔəəəəəøəə
11,ðɔ́ ɛ̀ðɛ̀,negative,ùɾnɔ̀,139.45733642578125,37.30415344238281,ʂ˞ʔʔ ˞ ˞    ˞     ˞  ˞       ʔ ʔ        ʔʔʔ˞˞ʔʔʔᶑ˞əəəəəəəəøəə
12,ðólá t̪à,negative,ùɾnɔ̀,174.00694274902344,38.780426025390625,˞˞˞ə˞ ˞ ˞˞˞˞˞ɮ˞ˤ˞˞˞˞˞˞˞˞˞˞˞ˤ˞˞˞˞ˠ˞ˠ˞əə˞˞ʔəəəəə˞əɸəəəəəəəəəɸɸə
13,úrnɔ̀ ɔ́ɟɔ́,close_negative,ùɾnɔ̀,131.87820434570312,37.63079833984375,ʔʔʔʔʔ˞ ʔ ˞<sos/eos> ʔ ʔ ˞ ʔᶑʔ ˞   ʔ ʔ  ʔ ʔ ʔ ʔ      ˞˞ᶑ˞əəəəəəøøøəəəə
14,ját̪ɔ́ ŋɔ̀mɔ̀,negative,ùɾnɔ̀,182.0596160888672,41.783111572265625,˞˞˞˞˞ɱ˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞a˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞˞øøøøo˞ɸɸøø˞ø
15,ɾácí ŋávɛ́,negative,ùɾnɔ̀,148.864990234375,37.693817138671875,˞˞  ʔ˞ʔʔʔʔʔʔʔʔʔʔʔʔʔʔ ʔpʔʔ    ˞ ʔ <sos/eos>˞˞ᶑ˞ʔ˞ ʔ ʔʔʔʔʔəøəɸəəəəɸəəəə
16,jɔ́rǹɔ́ ímìdán,close_negative,ùɾnɔ̀,124.9691162109375,38.13800811767578,ʔʔ ʔʔʔʔʔ˞  ʔ˞   ˞  ˞     ʔ   ˞ʔ ʔʔ  ʔʔ ʔ ʔʔ ʔʔʔʔəəəøəøəøəəøəɸ
